artifact_id, repo_path
"nl.42:spring-boot-starter-onelogin-saml","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/nl.42:spring-boot-starter-onelogin-saml"
"io.quarkus.qlue:qlue","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.quarkus.qlue:qlue"
"com.github.asaas:pebble-spring-translate","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.asaas:pebble-spring-translate"
"tech.adambedenbaugh:boomi-groovy-debugger","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/tech.adambedenbaugh:boomi-groovy-debugger"
"org.oxerr.taobao:taobao-client-spring-boot","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.oxerr.taobao:taobao-client-spring-boot"
"org.jboss.forge.addon:microprofile-config","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.jboss.forge.addon:microprofile-config"
"br.eti.clairton:gson-hypermedia","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/br.eti.clairton:gson-hypermedia"
"com.monarchapis:rest-client","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.monarchapis:rest-client"
"org.substeps:webdriver-substeps","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.substeps:webdriver-substeps"
"io.github.ttj4:scalapb-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.ttj4:scalapb-maven-plugin"
"com.github.stefaniniinspiring:pugtsdb","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.stefaniniinspiring:pugtsdb"
"org.hobsoft.entangle:entangle-swing","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.hobsoft.entangle:entangle-swing"
"com.github.princesslana:smalld","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.princesslana:smalld"
"eu.trentorise.opendata:tod-commons","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/eu.trentorise.opendata:tod-commons"
"com.qualinsight.plugins.sonarqube:qualinsight-plugins-sonarqube-badges","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.qualinsight.plugins.sonarqube:qualinsight-plugins-sonarqube-badges"
"de.digitalcollections.commons:dc-commons-springsecurity","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.digitalcollections.commons:dc-commons-springsecurity"
"com.sangupta:blog-parser","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.sangupta:blog-parser"
"nl.vpro.magnolia:magnolia-module-vpro-keycloak","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/nl.vpro.magnolia:magnolia-module-vpro-keycloak"
"no.sysco.middleware.alpakka:alpakka-zeromq","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/no.sysco.middleware.alpakka:alpakka-zeromq"
"com.avides.springboot.springtainer:springtainer-awss3mock","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.avides.springboot.springtainer:springtainer-awss3mock"
"com.cnhnb.sdk:agricultural-module","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.cnhnb.sdk:agricultural-module"
"com.github.cwdtom:hermes","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.cwdtom:hermes"
"br.usp.each.saeg:asm-defuse","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/br.usp.each.saeg:asm-defuse"
"com.itextpdf:itext-xtra","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.itextpdf:itext-xtra"
"io.github.jethronap:jstat","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.jethronap:jstat"
"exchange.core2:orderbook","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/exchange.core2:orderbook"
"com.formulasearchengine:mathmlquerygenerator","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.formulasearchengine:mathmlquerygenerator"
"nl.basjes.parse.useragent:yauaa-flink","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/nl.basjes.parse.useragent:yauaa-flink"
"pl.wavesoftware:eid-exceptions","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/pl.wavesoftware:eid-exceptions"
"com.sap.oss.phosphor:fosstars-rating-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.sap.oss.phosphor:fosstars-rating-core"
"com.github.gquintana.beepbeep:beepbeep","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.gquintana.beepbeep:beepbeep"
"com.blibli.oss:kafka-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.blibli.oss:kafka-plugin"
"org.graylog:jadconfig","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.graylog:jadconfig"
"com.github.twalcari:syntaxhighlighterfx","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.twalcari:syntaxhighlighterfx"
"com.streetcodevn:ntc-mongodb","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.streetcodevn:ntc-mongodb"
"org.yamj:api-common","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.yamj:api-common"
"org.openstates:openstates-client","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.openstates:openstates-client"
"de.jaggl.sqlbuilder:sqlbuilder-springjdbc","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.jaggl.sqlbuilder:sqlbuilder-springjdbc"
"com.azure.resourcemanager:azure-resourcemanager-datadog","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.azure.resourcemanager:azure-resourcemanager-datadog"
"cc.kebei:commons","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/cc.kebei:commons"
"io.github.cotide:sql2o-plus","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.cotide:sql2o-plus"
"com.alibaba.compileflow:compileflow","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.alibaba.compileflow:compileflow"
"io.camunda:zeebe-backup-store-common","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.camunda:zeebe-backup-store-common"
"de.grobmeier:postmark4j","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.grobmeier:postmark4j"
"link.thingscloud:thingscloud-mobile-area","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/link.thingscloud:thingscloud-mobile-area"
"io.github.paulushcgcj:sshutil","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.paulushcgcj:sshutil"
"org.camunda.community:bpmn-driven-testing-model-8","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.camunda.community:bpmn-driven-testing-model-8"
"org.eu.ingwar.tools:arquillian-suite-extension","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.eu.ingwar.tools:arquillian-suite-extension"
"com.google.code.simple-spring-memcached:aws-elasticache-provider","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.google.code.simple-spring-memcached:aws-elasticache-provider"
"org.kuali.db.ojb:db-ojb","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.kuali.db.ojb:db-ojb"
"com.github.josefd8:gingerspec","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.josefd8:gingerspec"
"com.github.watertreestar:tidy-util","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.watertreestar:tidy-util"
"org.icepear.echarts:echarts-java","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.icepear.echarts:echarts-java"
"com.omertron:API-OMDB","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.omertron:API-OMDB"
"com.openpojo:dns4java","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.openpojo:dns4java"
"io.github.nikosrig:mastercard-ais","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.nikosrig:mastercard-ais"
"net.code-story:fluent-rest-test","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.code-story:fluent-rest-test"
"ru.mrgrd56:mgutils","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/ru.mrgrd56:mgutils"
"org.silentsoft:silentsoft-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.silentsoft:silentsoft-core"
"me.atlis:nominatim-api","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/me.atlis:nominatim-api"
"com.microsoft.windowsazure:microsoft-azure-api-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.microsoft.windowsazure:microsoft-azure-api-core"
"org.avaje.ebean:querybean-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.avaje.ebean:querybean-maven-plugin"
"org.patternfly:patternfly-java","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.patternfly:patternfly-java"
"at.molindo:molindo-mysql-collations","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/at.molindo:molindo-mysql-collations"
"io.webservices.api:io-webservices-api","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.webservices.api:io-webservices-api"
"com.azure.resourcemanager:azure-resourcemanager-devhub","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.azure.resourcemanager:azure-resourcemanager-devhub"
"com.github.thiagolocatelli:parse4j","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.thiagolocatelli:parse4j"
"com.lightstreamer:ls-adapter-remote","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.lightstreamer:ls-adapter-remote"
"com.guokr:stan-cn-nlp","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.guokr:stan-cn-nlp"
"io.github.orionlibs:orion-docx","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.orionlibs:orion-docx"
"dev.javatools:json-utils","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/dev.javatools:json-utils"
"com.syncthemall:boilerpipe","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.syncthemall:boilerpipe"
"org.graphfoundation.ongdb:ongdb-geequel","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.graphfoundation.ongdb:ongdb-geequel"
"uk.bl.wa.sentimentalj:sentimentalj","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/uk.bl.wa.sentimentalj:sentimentalj"
"org.eclipse.jetty:jetty-eventsource-servlet","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.eclipse.jetty:jetty-eventsource-servlet"
"com.neovisionaries:nv-cipher","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.neovisionaries:nv-cipher"
"org.restfeeds:restfeed-server-spring","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.restfeeds:restfeed-server-spring"
"dev.mccue:guava","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/dev.mccue:guava"
"com.vzornic.pgjsonb:pgjsonb","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.vzornic.pgjsonb:pgjsonb"
"network.oxalis:pkix-ocsp","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/network.oxalis:pkix-ocsp"
"com.helger.peppol:peppol-reporting","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.helger.peppol:peppol-reporting"
"org.formix:dsx","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.formix:dsx"
"me.geso:tinyorm","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/me.geso:tinyorm"
"net.pwall.util:date-output","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.pwall.util:date-output"
"com.noleme:noleme-vault-squared","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.noleme:noleme-vault-squared"
"de.focus-shift.lexoffice:java-sdk","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.focus-shift.lexoffice:java-sdk"
"io.github.marcopotok:jpa-predicate-builder","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.marcopotok:jpa-predicate-builder"
"com.github.jcustenborder.kafka.connect:kafka-connect-transform-cef","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.jcustenborder.kafka.connect:kafka-connect-transform-cef"
"org.agmip.translators.ace:translator-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.agmip.translators.ace:translator-core"
"com.github.yiyingcanfeng:shiro-redis","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.yiyingcanfeng:shiro-redis"
"com.leandronunes85.jax-rs:etag-response-filter","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.leandronunes85.jax-rs:etag-response-filter"
"org.blocks4j.commons:commons-classpath","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.blocks4j.commons:commons-classpath"
"org.kevoree.modeling.plugin:rocksdb","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.kevoree.modeling.plugin:rocksdb"
"com.giladam:kafka-jackson-serde","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.giladam:kafka-jackson-serde"
"br.com.senior:seniorx-http-camel-api","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/br.com.senior:seniorx-http-camel-api"
"com.datasqrl:sqrl-errors","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.datasqrl:sqrl-errors"
"uk.co.rgordon:oj-ssh","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/uk.co.rgordon:oj-ssh"
"com.avides.xml:sax-xom-parser","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.avides.xml:sax-xom-parser"
"org.cryptomator:integrations-win","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.cryptomator:integrations-win"
"io.probedock.maven.plugins:probedock-uid-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.probedock.maven.plugins:probedock-uid-maven-plugin"
"org.jboss.shrinkwrap.container:shrinkwrap-container-mobicents-13","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.jboss.shrinkwrap.container:shrinkwrap-container-mobicents-13"
"io.github.alikian:locastack-loader","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.alikian:locastack-loader"
"io.featurehub.cloudevents:cloudevents-google-pubsub","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.featurehub.cloudevents:cloudevents-google-pubsub"
"io.camunda:camunda-authentication","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.camunda:camunda-authentication"
"uk.co.caprica:native-streams","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/uk.co.caprica:native-streams"
"org.fhirproof:fhir-proofer","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.fhirproof:fhir-proofer"
"com.github.fracpete:deps4j","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.fracpete:deps4j"
"org.99soft.commons:backport-spi","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.99soft.commons:backport-spi"
"org.springframework.experimental:spring-modulith-events-jackson","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.springframework.experimental:spring-modulith-events-jackson"
"com.github.sakserv:property-parser","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.sakserv:property-parser"
"org.bedework.bwwebcl:bw-calendar-client-struts2","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.bedework.bwwebcl:bw-calendar-client-struts2"
"berlin.yuna:nats-server","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/berlin.yuna:nats-server"
"de.enerko:vaadin-springsecurityviewprovider","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.enerko:vaadin-springsecurityviewprovider"
"com.apitrary:apitrary-transport-httpclient","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.apitrary:apitrary-transport-httpclient"
"io.github.herbertgao:aop-log-dubbo","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.herbertgao:aop-log-dubbo"
"dev.ainoha.framework:ainoha-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/dev.ainoha.framework:ainoha-core"
"com.helger.maven:ph-jscompress-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.helger.maven:ph-jscompress-maven-plugin"
"com.vadeen:neat-gui","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.vadeen:neat-gui"
"org.gwtproject.json:gwt-json","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.gwtproject.json:gwt-json"
"org.wildbits:org.wildbits.hydro","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.wildbits:org.wildbits.hydro"
"com.chavaillaz:elasticsearch-log4j-appender","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.chavaillaz:elasticsearch-log4j-appender"
"org.terrakube.client:terrakube-spring-boot-starter-sample","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.terrakube.client:terrakube-spring-boot-starter-sample"
"com.github.stephanarts:cas-server-integration-zeromq","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.stephanarts:cas-server-integration-zeromq"
"int.esa.nmf.apps:blank-app","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/int.esa.nmf.apps:blank-app"
"com.dnastack:logback-extensions","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.dnastack:logback-extensions"
"com.azure:azure-health-insights-cancerprofiling","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.azure:azure-health-insights-cancerprofiling"
"se.weightpoint.datanucleus:datanucleus-stringtobigintmapper","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/se.weightpoint.datanucleus:datanucleus-stringtobigintmapper"
"org.neolumin.webster:webster","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.neolumin.webster:webster"
"com.ethlo.zally:zally-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.ethlo.zally:zally-maven-plugin"
"io.opil:r2dbc-mysql","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.opil:r2dbc-mysql"
"org.ibissource:ibis-echo2","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.ibissource:ibis-echo2"
"org.jamesframework:james-examples","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.jamesframework:james-examples"
"com.seovic.maven.plugins:npm-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.seovic.maven.plugins:npm-maven-plugin"
"net.acesinc.data:data-binner","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.acesinc.data:data-binner"
"org.symphonyoss.symphony.apps:symphony-app-authentication-filter-starter","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.symphonyoss.symphony.apps:symphony-app-authentication-filter-starter"
"us.fatehi:creditcardnumber","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/us.fatehi:creditcardnumber"
"org.apache.servicecomb.pack:pack-common","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.apache.servicecomb.pack:pack-common"
"org.agmip.translators:translator-cropgrow-nau","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.agmip.translators:translator-cropgrow-nau"
"com.jamierf.dropwizard:dropwizard-logging-loggly","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.jamierf.dropwizard:dropwizard-logging-loggly"
"net.amygdalum:hamcrest-extensions","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.amygdalum:hamcrest-extensions"
"com.github.davidbolet.jpascalcoin:jPascalcoin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.davidbolet.jpascalcoin:jPascalcoin"
"net.cactusthorn.config:config-zookeeper","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.cactusthorn.config:config-zookeeper"
"com.github.marc7806:audiowaveform","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.marc7806:audiowaveform"
"io.github.ali1995reza:graphql-adapter","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.ali1995reza:graphql-adapter"
"com.kuflow:kuflow-temporal-activity-email","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.kuflow:kuflow-temporal-activity-email"
"com.github.fracpete:resourceextractor4j","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.fracpete:resourceextractor4j"
"hu.meza.tools:config","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/hu.meza.tools:config"
"io.github.eduramiba:webcam-capture-driver-native","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.eduramiba:webcam-capture-driver-native"
"biz.turnonline.ecosystem:firestore-extensions","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/biz.turnonline.ecosystem:firestore-extensions"
"nl.gogognome:image-modifier-maven-plugin","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/nl.gogognome:image-modifier-maven-plugin"
"com.github.outofrange:steht","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.outofrange:steht"
"org.marvec:encryptor","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.marvec:encryptor"
"dev.xethh.libs.toolkits.webDto:core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/dev.xethh.libs.toolkits.webDto:core"
"cn.dustlight.storage:minio-storage","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/cn.dustlight.storage:minio-storage"
"org.st-js.bridge:cometd","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.st-js.bridge:cometd"
"ch.astorm:smtp4j","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/ch.astorm:smtp4j"
"org.shredzone.commons:commons-suncalc","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.shredzone.commons:commons-suncalc"
"org.kaliy.kafka:kafka-connect-rss","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.kaliy.kafka:kafka-connect-rss"
"software.amazon.qldb:amazon-qldb-export-processor","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/software.amazon.qldb:amazon-qldb-export-processor"
"io.github.stefanofornari:vfs2nio","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.stefanofornari:vfs2nio"
"com.github.chendb:flagwind-persistent","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.chendb:flagwind-persistent"
"org.dungba:joo-libra","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.dungba:joo-libra"
"com.helger:ph-fatturapa","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.helger:ph-fatturapa"
"com.robinhowlett:horse-racing-parser","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.robinhowlett:horse-racing-parser"
"org.fuin:utils4swing","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.fuin:utils4swing"
"com.github.sbabcoc:logback-testng","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.sbabcoc:logback-testng"
"org.beigesoft:beige-blc","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.beigesoft:beige-blc"
"com.yakaz.elasticsearch.plugins:elasticsearch-action-updatebyquery","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.yakaz.elasticsearch.plugins:elasticsearch-action-updatebyquery"
"de.centerdevice:bean-bouncer","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/de.centerdevice:bean-bouncer"
"com.github.chenhaiyangs:ruubypay-configx-core","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.chenhaiyangs:ruubypay-configx-core"
"com.github.tomcat-slf4j-logback:tomcat11-slf4j-logback","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.tomcat-slf4j-logback:tomcat11-slf4j-logback"
"io.github.mihaiplotean:reflective-excel","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.mihaiplotean:reflective-excel"
"com.github.wnameless.spring:spring-paper-trail","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.wnameless.spring:spring-paper-trail"
"com.github.auties00:reified","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.auties00:reified"
"com.mysplitter:mysplitter-spring-boot-starter","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.mysplitter:mysplitter-spring-boot-starter"
"com.mesosphere:marathon-client","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.mesosphere:marathon-client"
"info.karlovskiy:filteria","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/info.karlovskiy:filteria"
"com.github.mathianasj:spring-data-jpa-rsql","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.mathianasj:spring-data-jpa-rsql"
"com.daedafusion:graph","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.daedafusion:graph"
"com.ontology2:telepath","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.ontology2:telepath"
"com.github.nbbrd.sdmx-dl:sdmx-dl-provider-connectors","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.github.nbbrd.sdmx-dl:sdmx-dl-provider-connectors"
"org.emfjson:emfjson-mongo","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/org.emfjson:emfjson-mongo"
"eu.kartoffelquadrat:asyncrestlib","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/eu.kartoffelquadrat:asyncrestlib"
"com.irurueta:irurueta-navigation-indoor","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.irurueta:irurueta-navigation-indoor"
"io.github.bianjieai:avata-sdk","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/io.github.bianjieai:avata-sdk"
"tech.kmsys:solr-edismax-query","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/tech.kmsys:solr-edismax-query"
"it.ozimov:spring-boot-email-tools","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/it.ozimov:spring-boot-email-tools"
"com.kumuluz.ee.jwt:kumuluzee-jwt-auth","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/com.kumuluz.ee.jwt:kumuluzee-jwt-auth"
"net.sinofool:alipay-java-sdk","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.sinofool:alipay-java-sdk"
"net.sourceforge.streamsupport:streamsupport-cfuture","/Users/nabhansuwanachote/Desktop/research/msr-2025-challenge/repo/net.sourceforge.streamsupport:streamsupport-cfuture"
